CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,Loan_Status
1,0,1,153000,0,0,0,0,1,0
1,0,1,247500,0,0,0,0,0,0
0,1,1,99000,0,1,0,0,2,0
1,0,1,193500,0,1,0,0,2,0
0,0,1,130500,0,0,0,0,1,0
1,1,1,135000,0,1,0,0,2,0
1,1,1,166500,0,0,0,0,1,0
0,0,1,76500,0,0,0,0,2,0
1,1,1,135000,0,1,1,1,2,0
1,0,1,247500,0,1,0,0,2,0
1,1,1,112500,0,1,0,1,1,0
1,0,1,171000,0,1,0,1,2,0
1,1,1,130500,0,0,0,1,2,0
1,1,1,130500,0,0,0,1,2,1
1,0,1,765000,0,1,0,0,0,0
1,0,1,99000,0,1,0,1,2,0
0,1,1,216000,0,1,1,0,1,0
0,0,1,337500,0,0,0,0,1,0
1,1,1,337500,0,1,0,0,2,0
0,1,1,49500,0,0,0,0,2,0
0,0,0,675000,0,0,0,0,1,0
1,0,0,495000,0,1,0,0,0,0
0,1,0,126000,0,0,0,0,2,1
1,0,1,225000,0,0,1,0,2,0
1,1,0,945000,0,0,0,0,0,0
1,1,0,175500,0,0,0,1,1,0
0,1,0,495000,0,1,1,1,1,0
0,1,1,360000,0,0,1,0,2,0
0,0,0,166500,0,0,0,0,0,0
0,1,1,121500,0,0,0,1,1,0
1,1,0,126000,0,0,0,1,2,0
0,0,0,463500,0,1,0,0,0,0
0,1,0,166500,0,1,1,0,0,0
1,1,1,180000,0,0,0,0,0,0
1,1,1,202500,0,0,0,0,1,1
1,0,0,382500,0,1,1,0,0,0
0,0,1,270000,0,0,0,0,0,0
1,0,0,189000,0,1,0,0,0,0
1,1,0,202500,0,1,0,0,1,0
0,1,1,108000,0,0,0,1,2,0
0,0,0,283500,0,1,0,0,1,0
1,0,0,121500,0,0,0,1,1,0
1,1,0,270000,0,0,0,1,1,0
0,0,0,742500,0,1,1,0,2,0
0,1,0,67500,0,0,0,1,2,0
0,1,0,103500,0,0,1,0,0,0
1,1,0,151200,0,1,1,0,2,0
0,0,0,450000,0,1,1,0,2,0
1,0,0,126000,0,1,1,0,0,0
1,0,0,126000,0,1,1,0,0,1
0,0,0,139500,0,0,0,0,1,0
0,0,0,560250,0,0,1,0,1,0
0,1,0,337500,0,1,0,0,0,0
1,0,0,238500,0,0,0,1,2,0
1,1,0,126000,0,0,0,0,0,0
0,0,0,94500,0,0,0,0,1,0
0,1,0,139500,0,0,0,1,2,0
0,1,0,144000,0,0,1,0,2,0
0,1,0,180000,0,0,0,0,2,1
1,0,1,675000,0,1,1,1,0,0
0,1,1,90000,0,0,0,1,2,0
0,1,0,120150,0,1,0,0,1,0
0,0,0,292500,0,1,1,0,0,0
0,1,0,179100,0,0,0,0,2,0
1,0,0,99000,0,0,0,0,1,0
0,0,0,67500,0,0,0,1,1,0
0,0,0,135000,0,0,0,0,2,1
1,0,0,168750,0,0,0,0,1,0
0,1,1,225000,0,0,1,1,1,0
0,1,0,90000,0,0,0,0,2,1
0,0,1,180000,0,0,0,1,0,0
1,0,1,157500,0,1,0,0,2,0
1,0,1,90000,0,1,0,0,2,0
0,1,0,261000,0,0,0,0,1,0
0,1,0,89100,0,0,1,0,2,1
0,1,0,89100,0,0,1,0,2,0
1,1,0,157500,0,0,0,0,2,1
1,1,1,238500,0,0,1,1,1,0
1,0,0,216000,0,0,0,0,1,0
1,1,0,189000,0,0,0,0,0,0
0,1,0,90000,0,0,1,0,2,1
1,1,0,85500,0,0,1,1,1,0
0,1,0,99000,0,0,1,0,0,0
0,1,1,112500,0,1,1,1,0,0
0,1,0,265500,0,0,0,0,0,0
1,0,0,247500,0,0,0,0,2,0
1,1,0,189000,0,0,1,0,2,0
1,0,1,315000,0,1,0,1,1,0
0,0,0,207000,0,1,0,0,2,0
0,0,0,337500,0,0,0,0,1,0
0,1,0,810000,0,0,0,0,0,0
0,1,0,204750,0,0,1,0,2,0
1,1,1,54000,0,0,0,0,2,0
0,1,1,112500,0,0,1,1,0,0
0,0,0,405000,0,1,1,0,1,0
0,0,0,202500,0,0,1,0,2,0
0,0,0,121500,0,0,0,0,0,0
1,0,0,427500,0,0,0,0,2,0
0,1,0,76500,0,0,1,0,2,1
0,1,0,261000,0,0,0,0,0,0
0,0,1,270000,0,1,0,0,1,0
0,0,0,144000,0,1,0,0,2,0
0,0,0,427500,0,1,0,0,2,0
0,1,0,252000,0,1,0,0,2,0
1,1,1,270000,0,0,1,0,0,0
1,1,0,36900,0,0,0,0,1,0
1,1,0,364500,0,0,0,0,1,0
1,1,1,225000,0,1,1,1,0,0
0,1,0,382500,0,1,1,1,0,0
0,0,0,193500,0,0,1,0,1,0
1,1,0,67500,0,0,0,0,0,0
0,0,1,292500,0,0,0,0,2,0
0,1,1,166500,0,0,0,0,1,0
1,1,0,121500,0,0,0,0,1,0
0,0,1,148500,0,0,0,0,1,0
0,1,1,108000,0,0,0,0,1,0
0,1,1,144000,0,0,1,1,0,0
1,1,1,337500,0,0,0,0,2,0
1,0,1,247500,0,1,0,0,0,0
1,0,1,202500,0,1,0,1,1,0
1,1,1,157500,0,0,1,0,2,0
0,1,1,90000,0,1,1,0,0,0
0,0,1,69750,0,1,1,0,2,0
1,1,1,162000,0,0,0,0,2,0
0,1,1,72000,0,0,1,0,2,0
0,1,1,265500,0,0,1,0,2,0
0,1,1,247500,0,1,1,0,0,1
0,1,1,247500,0,1,1,0,0,0
0,0,1,225000,0,1,1,0,0,0
0,0,1,162000,0,0,0,0,1,1
0,0,1,162000,0,0,0,0,1,0
0,0,1,168750,0,0,0,0,2,0
1,1,1,126000,0,1,0,0,2,0
1,0,1,274500,0,0,0,0,1,0
0,1,1,162000,0,0,0,0,2,0
1,1,1,58500,0,0,1,0,1,0
0,0,1,187650,0,1,1,0,2,0
0,1,1,76500,0,0,1,0,2,0
1,1,1,67500,0,0,0,0,2,0
0,0,1,207000,0,0,1,0,2,0
1,1,1,222750,0,1,0,0,0,0
0,0,1,216000,0,1,0,0,0,0
0,0,1,144000,0,1,0,0,2,1
0,1,0,32400,0,0,0,0,0,0
1,0,1,360000,0,1,0,0,1,0
1,0,1,108000,0,0,0,0,2,0
0,1,1,67500,0,1,1,0,1,0
0,1,1,247500,0,1,1,0,2,0
0,0,1,216000,0,1,0,0,2,0
1,1,1,76500,0,0,0,0,1,0
0,0,1,144000,0,0,0,0,0,0
0,1,1,72000,0,0,0,1,0,0
0,1,0,153000,0,0,0,0,1,0
0,1,1,247500,0,0,1,1,2,0
1,0,1,135000,0,1,0,1,1,0
0,1,1,87750,0,0,1,0,1,0
0,1,1,171000,0,0,1,1,1,0
1,0,1,166500,0,1,0,0,1,0
0,1,1,112500,0,0,0,1,2,1
0,1,1,139500,0,0,0,1,1,0
1,1,1,292500,0,0,0,0,1,0
0,1,1,171000,0,1,0,0,2,0
0,0,1,108000,0,1,0,0,1,1
0,1,0,81000,0,0,0,1,1,0
0,1,1,130500,0,0,0,0,0,0
0,1,0,147150,0,0,0,0,0,0
1,0,0,247500,0,0,1,1,1,0
1,1,0,315000,0,0,1,0,0,0
0,0,0,99000,0,0,0,0,1,0
0,1,0,225000,0,1,1,1,1,0
0,1,1,117000,0,0,1,0,1,0
1,0,1,900000,0,1,0,0,1,0
0,1,0,270000,0,1,1,0,1,1
0,1,0,220500,0,0,1,0,1,0
1,1,0,234000,0,0,0,0,1,0
0,1,0,139500,0,1,0,0,2,0
1,1,1,135000,0,0,1,0,2,0
1,1,0,675000,0,1,0,0,0,0
1,1,0,225000,0,1,1,1,1,0
1,0,0,225000,0,1,0,1,0,0
0,1,0,103500,0,1,0,1,2,0
0,1,1,202500,0,0,1,0,1,1
0,1,0,148500,0,0,0,0,2,1
1,1,0,180000,0,0,1,1,0,0
1,0,0,337500,0,0,0,1,1,0
1,0,1,292500,0,1,0,0,0,0
1,0,0,810000,0,1,0,0,2,0
0,0,0,207000,0,0,0,0,1,0
0,1,0,58500,0,1,0,0,2,0
1,1,1,171000,0,0,0,1,1,0
0,0,1,58500,0,0,0,0,2,0
0,1,1,94500,0,0,1,0,1,0
1,0,1,148500,0,0,0,0,2,0
0,1,1,90000,0,1,1,1,0,0
0,1,0,243000,0,1,1,0,0,0
1,0,0,247500,0,1,0,0,0,1
1,1,1,292500,0,0,0,0,2,0
1,0,1,247500,0,1,0,0,1,0
0,0,0,292500,0,0,1,0,0,0
0,1,1,337500,0,0,0,1,0,0
0,0,0,207000,0,1,0,0,0,0
0,0,0,135000,0,0,0,0,0,1
0,0,0,119700,0,1,0,0,2,0
1,1,1,144000,0,0,1,1,2,0
1,0,0,225000,0,0,0,1,1,0
0,0,1,450000,0,1,0,0,0,0
1,0,1,382500,0,0,0,0,0,0
1,0,1,117000,0,0,1,0,2,0
0,0,0,675000,0,1,0,0,2,0
1,1,0,517500,0,1,1,0,1,0
0,1,0,166500,0,0,1,0,0,0
0,1,0,135000,0,0,0,1,1,1
0,1,0,900000,0,1,0,0,2,0
0,1,0,166500,0,0,1,0,1,0
1,1,0,54000,0,0,0,0,1,0
1,1,0,247500,0,1,1,0,1,0
1,1,0,148500,0,1,1,0,0,0
1,0,1,306000,0,0,0,0,1,0
0,0,0,108000,0,0,1,0,1,0
0,0,1,67500,0,1,0,0,0,0
0,0,1,72000,0,0,0,0,2,1
0,1,1,135000,0,0,1,0,1,1
0,1,1,27000,0,1,0,0,0,0
1,1,1,270000,0,1,0,1,0,0
0,1,1,270000,0,1,0,0,0,1
1,0,1,162000,0,1,0,0,2,0
0,1,1,990000,0,1,0,0,1,0
0,0,1,112500,0,0,1,0,1,0
0,0,1,180000,0,1,1,0,2,0
1,1,1,117000,0,1,1,0,1,1
0,1,1,121500,0,1,0,0,1,0
0,1,1,112500,0,1,1,1,1,0
1,1,1,225000,0,1,1,0,1,0
0,0,1,216000,0,1,0,1,2,0
0,1,1,135000,0,0,0,0,0,1
1,1,1,157500,0,1,0,0,2,0
0,1,1,94500,0,1,0,0,1,0
0,0,1,112500,0,0,1,0,2,1
0,1,1,60750,0,0,0,0,2,0
0,1,1,76500,0,0,1,0,1,0
0,1,1,450000,0,0,0,1,2,0
0,0,1,202500,0,1,1,0,1,0
0,0,1,675000,0,1,1,0,0,0
0,0,1,180000,0,0,1,0,2,0
1,1,1,47250,0,1,0,0,2,0
0,1,1,67500,0,0,0,1,0,0
0,1,0,166500,0,1,0,0,1,0
0,1,1,61875,0,0,0,0,2,0
0,1,1,292500,0,0,1,1,0,0
1,1,0,157500,0,0,0,1,0,0
1,1,0,229500,0,0,1,0,1,0
1,0,1,135000,0,0,0,1,2,0
0,0,0,355500,0,0,0,0,1,0
0,1,0,184500,0,0,0,0,2,0
0,1,0,391500,0,1,0,0,2,0
1,1,0,157500,0,1,1,0,1,0
1,1,0,79650,0,0,0,0,2,0
0,1,1,33300,0,0,0,1,2,0
0,1,0,198000,0,0,1,0,2,0
0,1,0,144000,0,1,1,0,2,0
1,1,0,450000,0,1,0,0,1,0
0,0,0,63000,0,0,0,0,1,0
1,0,1,220500,0,0,0,0,1,0
0,0,0,126000,0,0,0,1,1,0
1,1,0,112500,0,1,0,0,1,1
0,1,0,387000,0,0,0,0,1,0
0,1,1,126000,0,0,0,1,2,0
1,1,0,315000,0,1,0,0,1,0
1,0,0,180000,0,0,0,1,2,0
0,1,0,37800,0,0,0,0,2,0
0,0,1,60750,0,0,1,0,2,0
0,1,1,121500,0,0,0,1,2,0
0,1,0,135000,0,1,1,1,1,0
0,1,0,252000,0,1,0,0,1,0
1,0,0,202500,0,0,0,1,0,0
0,1,0,140850,0,0,0,0,1,0
1,0,0,265500,0,1,0,0,1,0
0,1,0,157500,0,0,1,1,1,0
1,0,0,220500,0,0,0,0,2,0
1,0,0,195750,0,0,0,0,1,1
1,0,0,195750,0,0,0,0,1,0
0,0,0,99000,0,1,1,0,2,0
0,0,1,56250,0,0,0,0,2,1
0,0,1,56250,0,0,0,0,2,0
0,0,0,184500,0,0,0,0,0,0
1,0,1,360000,0,1,0,1,0,0
0,1,1,117000,0,0,1,0,0,0
0,1,0,108000,0,1,0,0,0,0
0,0,0,135000,0,0,0,1,0,0
0,1,0,36000,0,0,0,0,1,0
0,1,0,171000,0,1,1,0,0,0
0,0,0,29250,0,0,0,0,2,0
0,1,0,101250,0,0,1,0,1,0
1,1,0,270000,0,1,1,0,1,0
0,1,1,67500,0,1,1,0,2,0
0,1,0,423000,0,0,1,0,1,0
0,1,1,450000,0,1,0,0,2,0
0,1,0,585000,0,1,1,0,0,0
0,0,1,265500,0,0,0,0,1,0
1,0,1,351000,0,0,0,0,1,0
0,1,1,225000,0,1,0,1,1,0
1,1,1,360000,0,0,0,0,0,0
1,0,1,234000,0,0,0,0,2,0
1,0,1,166500,0,0,0,0,1,0
0,0,1,135000,0,1,1,0,1,0
0,1,1,306000,0,1,0,0,2,0
1,1,1,225000,0,0,1,0,0,0
1,1,1,81000,0,0,1,0,2,0
1,0,1,99000,0,1,0,0,2,0
1,0,1,87448,0,0,0,0,2,0
0,0,1,216000,0,1,0,0,1,0
1,0,1,315000,0,1,0,1,0,0
0,0,1,180000,0,0,0,1,2,0
0,0,1,360000,0,0,0,0,2,0
1,0,1,99000,0,1,1,0,1,0
1,0,1,326250,0,1,0,0,0,0
0,1,1,211500,0,0,0,0,2,0
1,0,1,459000,0,1,0,1,0,0
1,1,1,90000,0,0,1,1,1,1
0,1,1,180000,0,1,0,0,0,1
0,1,1,90000,0,0,0,0,0,1
1,0,1,166500,0,0,1,0,1,0
0,0,1,135000,0,1,1,0,2,0
1,0,1,270000,0,0,1,0,2,0
0,1,1,405000,0,1,0,0,0,0
1,0,1,157500,0,1,1,1,0,0
1,1,1,139500,0,0,0,0,2,0
0,1,1,36900,0,1,0,0,2,0
1,0,1,72000,0,0,0,0,1,0
0,1,1,157500,0,1,1,0,2,0
0,1,1,103500,0,0,1,0,2,0
0,1,1,315000,0,1,1,0,1,0
1,0,1,135000,0,0,0,0,1,1
1,0,1,225000,0,1,0,1,0,1
0,0,1,126000,0,0,1,0,0,0
0,0,1,31531,0,0,0,0,2,0
0,1,0,117000,0,0,0,1,2,0
1,1,0,135000,0,1,0,1,2,0
0,0,0,225000,0,0,0,0,2,1
0,1,0,99000,0,1,1,0,1,0
0,0,1,166500,0,0,0,0,1,0
0,0,0,126000,0,0,1,0,2,0
0,1,0,105750,0,0,0,0,0,0
1,0,0,337500,0,1,0,0,1,0
1,1,0,108000,0,0,0,0,1,0
1,0,0,202500,0,0,0,1,2,0
1,0,0,189000,0,0,1,0,2,0
0,0,1,166500,0,1,0,0,2,0
0,1,0,238500,0,0,0,0,2,0
0,1,0,450000,0,1,0,0,2,0
1,1,0,193500,0,0,1,0,1,0
1,1,1,315000,0,0,0,0,1,0
0,1,0,112500,0,1,0,1,2,0
0,1,1,283500,0,0,0,1,1,0
0,0,0,360000,0,0,0,1,2,0
1,0,0,450000,0,0,1,0,0,0
1,0,0,247500,0,0,0,1,1,0
1,0,0,450000,0,1,0,0,0,1
1,0,0,225000,0,0,1,0,0,0
1,0,0,468000,0,0,0,0,1,0
0,0,0,270000,0,1,0,0,0,1
0,1,1,99000,0,0,0,0,2,0
1,1,0,189000,0,1,1,0,2,0
0,1,1,97650,0,1,1,1,2,0
1,0,0,261000,0,1,1,1,1,0
0,0,0,144000,0,0,1,0,2,0
0,0,0,185400,0,0,1,0,2,0
0,1,0,67500,0,1,1,0,1,1
0,1,0,157500,0,0,0,1,2,1
0,1,0,76500,0,1,0,0,0,0
0,1,0,114750,0,0,1,0,1,0
0,0,0,234000,0,0,1,0,2,0
1,0,0,301500,0,0,0,1,1,0
1,0,0,418500,0,1,0,0,2,0
1,1,1,216000,0,1,0,0,1,0
0,1,1,225000,0,0,0,1,0,0
0,1,1,117000,0,0,0,0,0,0
0,1,1,207000,0,1,0,0,0,0
0,0,1,95850,0,0,0,0,1,0
1,1,1,360000,0,1,0,0,0,1
1,0,1,184500,0,1,0,0,1,0
0,1,1,189000,0,0,0,0,1,0
1,0,1,180000,0,1,1,0,0,0
1,0,1,225000,0,0,1,1,1,0
0,0,1,247500,0,0,1,0,2,0
0,1,1,49500,0,1,0,1,2,0
1,1,1,180000,0,0,0,0,1,1
1,1,1,261000,0,0,0,0,1,0
1,0,1,76500,0,1,0,0,0,0
0,0,1,180000,0,1,1,0,1,0
1,0,1,166500,0,0,0,1,1,0
1,1,1,270000,0,1,0,0,0,0
0,1,1,135000,0,0,0,0,2,1
1,0,1,180000,0,1,0,1,2,0
0,1,1,47250,0,0,0,1,1,0
1,0,1,360000,0,0,1,0,2,0
0,0,1,652500,0,1,1,0,0,0
1,0,1,225000,0,0,1,0,0,0
1,0,1,225000,0,0,1,0,0,1
0,1,0,166500,0,0,0,0,0,0
0,0,0,1575000,0,1,1,0,0,0
0,1,1,135000,0,1,1,1,0,0
0,1,0,382500,0,0,1,0,0,0
1,1,0,114750,0,0,1,0,2,0
0,1,0,27000,0,0,0,0,1,0
0,1,0,198000,0,0,1,0,1,0
1,1,1,216000,0,0,0,1,1,0
1,1,0,153000,0,0,0,0,1,0
0,1,1,112500,0,0,0,0,2,1
0,1,0,153000,0,1,1,0,1,0
1,0,0,144000,0,1,0,0,0,0
0,1,0,74700,0,0,0,0,2,0
0,1,1,162000,0,1,0,0,1,0
0,1,0,117000,0,1,1,0,2,0
1,1,0,202500,0,0,1,0,0,0
1,0,1,157500,0,0,0,1,1,1
0,1,0,234000,0,0,0,1,1,0
1,1,1,247500,0,1,0,0,1,0
1,1,0,67500,0,1,0,0,2,0
1,0,0,225000,0,1,1,1,2,0
0,1,0,62100,0,0,0,0,2,0
0,0,0,85500,0,0,0,0,2,0
1,1,0,180000,0,0,1,0,0,0
1,0,0,180000,0,1,0,0,2,1
0,0,1,112500,0,0,1,0,0,0
1,0,0,225000,0,0,1,0,0,1
0,1,0,360000,0,0,1,0,0,0
0,1,0,108000,0,0,0,0,1,1
1,1,0,494100,0,1,0,0,0,0
0,0,0,211500,0,0,0,0,2,0
0,1,0,157500,0,1,0,1,0,0
0,1,1,180000,0,1,0,1,1,0
1,1,0,211500,0,0,1,0,1,0
1,0,1,261000,0,0,0,1,1,0
1,1,0,31500,0,0,0,0,2,0
1,0,0,517500,0,1,0,0,2,0
1,0,0,306000,0,1,1,1,1,0
0,1,0,81000,0,0,1,0,2,1
1,0,0,180000,0,0,0,0,1,1
0,1,0,315000,0,1,0,1,1,0
1,0,0,261000,0,1,0,0,1,0
1,1,1,225000,0,1,1,1,2,0
1,1,0,180000,0,0,0,1,0,0
1,1,1,67500,0,0,1,0,2,0
1,0,0,810000,0,0,0,1,1,0
0,0,0,121500,0,0,0,0,2,1
1,1,0,117000,0,0,1,0,1,0
1,0,0,261000,0,0,0,0,1,0
1,1,1,112500,0,1,0,0,1,0
0,1,1,315000,0,0,0,1,1,0
1,1,0,90900,0,0,0,0,2,0
0,1,0,76500,0,1,1,0,1,0
1,0,1,108000,0,0,0,1,1,1
1,0,1,108000,0,0,0,1,1,0
1,0,0,495000,0,0,1,1,1,0
0,0,0,540000,0,0,0,0,1,0
0,1,1,270000,0,0,0,1,0,0
0,0,0,243000,0,1,1,1,0,0
1,0,0,90000,0,0,0,1,1,0
0,1,0,360000,0,1,1,0,0,0
1,1,1,171000,0,1,0,0,1,0
1,0,1,450000,0,1,0,0,1,1
0,0,1,72000,0,0,0,0,1,0
0,1,0,155250,0,0,1,0,1,0
0,1,1,126000,0,1,0,0,2,0
0,1,0,405000,0,0,1,0,1,0
1,1,0,306000,0,1,1,0,2,0
0,1,1,247500,0,1,1,1,2,0
1,1,1,315000,0,0,1,0,0,0
1,0,0,238500,0,1,0,1,1,0
0,0,0,249750,0,0,1,1,2,0
0,1,0,126000,0,0,0,1,1,0
1,1,0,157500,0,1,0,1,1,0
0,0,0,405000,0,0,0,0,0,0
1,1,0,171000,0,0,1,0,1,1
1,1,0,171000,0,0,1,0,1,0
0,1,0,90000,0,1,0,0,0,0
0,0,0,90000,0,0,0,0,2,1
0,0,0,238500,0,0,0,1,1,0
0,1,0,105750,0,0,0,1,1,0
0,1,0,103500,0,1,0,0,1,0
1,0,1,112500,0,0,1,0,1,0
0,1,1,171000,0,0,0,1,1,0
0,0,0,391500,0,1,0,0,0,0
1,1,1,265500,0,1,1,1,1,0
0,1,0,252000,0,1,1,0,1,0
0,1,1,450000,0,0,0,0,1,0
0,0,1,247500,0,0,0,0,1,0
0,0,0,54000,0,0,1,0,2,0
1,0,1,67500,0,0,1,1,1,0
1,0,0,279000,0,0,1,0,1,0
1,0,0,360000,0,1,0,1,0,0
0,0,1,63000,0,1,0,1,2,0
0,1,1,252000,0,0,0,0,2,0
0,1,0,150750,0,0,0,0,2,0
1,0,0,116100,0,0,0,0,1,0
0,0,0,81000,0,0,1,0,2,0
0,1,0,132750,0,0,1,0,2,0
0,0,0,225000,0,1,1,1,1,0
0,0,0,315000,0,0,0,1,2,0
0,1,1,180000,0,1,0,0,2,1
1,0,1,112500,0,0,1,1,1,1
0,0,0,225000,0,1,0,0,0,1
1,0,0,450000,0,0,1,0,1,1
1,1,1,472500,0,1,0,1,2,1
1,1,0,270000,0,0,0,0,1,1
1,1,0,270000,0,0,1,0,1,1
0,1,0,247500,0,1,0,0,0,1
0,1,0,189000,0,0,1,0,2,1
1,1,0,90000,0,0,0,0,2,1
0,0,1,225000,0,0,1,0,1,1
1,1,1,202500,0,1,1,0,2,1
0,1,0,90000,0,0,0,0,1,1
1,0,0,315000,0,0,1,0,1,1
0,1,0,90000,0,0,1,0,1,1
1,1,0,157500,0,1,0,0,0,1
1,1,0,90000,0,0,0,0,1,1
1,0,0,292500,0,0,1,1,1,1
0,1,0,180000,0,1,0,0,1,1
1,0,0,315000,0,0,0,0,1,1
0,1,0,216000,0,0,1,0,2,1
0,0,1,81000,0,0,0,0,2,1
1,1,0,225000,0,0,0,0,1,1
1,1,0,292500,0,0,0,0,0,1
1,1,0,148500,0,0,0,0,1,1
1,1,1,540000,0,1,0,0,0,1
0,1,0,247500,0,0,0,0,2,1
0,1,0,90000,0,0,1,1,1,1
0,1,0,292500,0,0,0,0,2,1
0,0,0,202500,0,0,1,0,1,1
1,0,0,265500,0,1,0,1,0,1
1,0,0,108000,0,0,0,0,2,1
0,1,1,135000,0,1,1,0,1,1
1,1,1,405000,0,0,0,1,2,1
0,1,0,99000,0,0,0,0,1,1
0,1,0,99000,0,0,1,0,1,1
1,0,1,112500,0,0,1,0,1,1
1,0,0,292500,0,1,0,0,1,1
0,0,0,76500,0,0,0,0,2,1
1,0,0,215100,0,0,0,0,1,1
0,1,0,67500,0,0,1,0,1,1
0,1,0,180000,0,0,0,1,1,1
1,1,1,135000,0,0,0,0,2,1
1,0,1,180000,0,0,0,0,1,1
0,1,1,72000,0,1,0,0,0,1
1,1,1,247500,0,0,1,0,1,1
0,1,0,157500,0,0,1,0,1,1
1,1,1,337500,0,1,0,0,0,1
0,1,0,67500,0,0,0,0,0,1
0,1,1,157500,0,1,0,0,1,1
1,1,1,108000,0,0,1,0,2,1
1,1,1,157500,0,0,0,0,1,1
1,1,1,171000,0,0,1,0,0,1
0,1,1,157500,0,0,1,0,1,1
0,0,1,157500,0,0,0,0,2,1
0,1,1,135000,0,1,1,0,0,1
0,1,1,450000,0,1,1,0,1,1
0,1,0,103500,0,0,0,0,0,1
0,1,1,180000,0,0,1,1,1,1
1,0,0,225000,0,0,0,0,1,1
1,0,0,126000,0,0,0,0,1,1
0,1,0,171000,0,0,1,0,1,1
0,1,1,193500,0,0,1,1,1,1
1,1,0,135000,0,1,0,0,2,1
1,0,1,292500,0,1,1,0,1,1
1,1,0,180000,0,1,0,0,2,1
0,1,1,180000,0,0,1,0,2,1
1,0,0,135000,0,1,0,0,0,1
1,0,0,135000,0,1,1,0,0,1
0,1,1,67500,0,0,0,0,2,1
1,1,0,99000,0,1,1,0,2,1
1,1,1,391500,0,0,1,1,1,1
1,1,0,135000,0,1,0,0,1,1
0,1,0,67500,0,1,0,0,1,1
1,1,1,180000,0,0,1,0,1,1
1,0,0,135000,0,1,0,0,1,1
1,1,0,247500,0,0,0,0,1,1
0,1,1,247500,0,0,1,0,2,1
0,0,0,270000,0,1,1,0,1,1
0,0,1,135000,0,0,0,0,2,1
0,0,0,360000,0,1,1,0,1,1
0,0,0,256500,0,1,1,0,0,1
1,1,0,157500,0,0,0,0,1,1
1,0,1,337500,0,1,1,0,2,1
0,1,1,225000,0,0,0,0,0,1
1,0,1,202500,0,0,0,1,1,1
0,1,1,171000,0,0,0,0,1,1
0,0,1,225000,0,1,0,0,0,1
1,1,1,135000,0,1,0,0,0,1
0,0,1,67500,0,0,0,1,1,1
1,1,0,126000,0,0,0,0,2,1
0,1,0,675000,0,0,1,0,1,1
0,1,0,238500,0,1,0,0,2,1
1,0,0,427500,0,0,0,0,0,1
0,1,1,139500,0,1,1,0,2,1
1,0,0,225000,0,1,1,0,2,1
0,0,0,135000,0,0,1,0,2,1
1,1,0,202500,0,0,0,0,1,1
0,0,0,216000,0,1,0,0,1,1
1,0,0,247500,0,0,0,0,1,1
0,1,0,225000,0,0,1,0,1,1
1,1,1,85500,0,0,0,1,1,1
0,1,1,90000,0,1,0,0,1,1
0,0,1,180000,0,1,0,0,1,1
1,1,1,207000,0,1,0,1,1,1
1,1,1,81000,0,0,0,0,1,1
1,0,1,135000,0,0,0,0,2,1
0,1,0,180000,0,0,1,0,1,1
0,1,0,121500,0,0,0,0,0,1
1,0,1,405000,0,0,0,0,0,1
1,1,1,81000,0,0,1,0,2,1
1,0,1,180000,0,0,1,0,1,1
0,1,0,112500,0,1,0,0,0,1
1,1,0,225000,0,0,1,0,2,1
1,0,1,225000,0,1,1,1,0,1
1,1,0,76500,0,0,0,0,2,1
0,1,0,202500,0,1,0,0,2,1
1,0,1,202500,0,0,0,0,1,1
1,0,0,202500,0,1,1,0,1,1
1,1,0,292500,0,0,0,0,1,1
0,1,1,292500,0,0,0,0,1,1
1,0,1,459000,0,0,0,0,1,1
0,1,1,112500,0,0,1,0,2,1
0,0,1,81000,0,1,0,0,1,1
1,1,1,135000,0,0,0,1,1,1
0,1,0,180000,0,1,0,0,2,1
1,1,1,225000,0,0,1,1,1,1
0,1,1,270000,0,0,0,0,0,1
1,0,1,180000,0,0,0,1,2,1
1,1,1,247500,0,0,0,1,1,1
0,1,0,180000,0,0,0,0,1,1
0,1,1,90000,0,0,1,0,2,1
0,1,1,135000,0,0,1,0,2,1
1,1,0,135000,0,0,0,0,2,1
0,1,1,157500,0,0,0,0,0,1
1,0,0,211500,0,0,0,0,1,1
1,0,0,225000,0,0,0,0,0,1
1,1,0,270000,0,1,1,0,1,1
0,1,1,135000,0,0,1,1,2,1
0,1,1,112500,0,0,1,1,2,1
1,1,1,112500,0,0,0,1,2,1
0,0,1,108000,0,1,1,0,1,1
0,1,0,72000,0,0,0,0,1,1
0,1,1,112500,0,0,0,0,1,1
0,1,1,45000,0,0,0,0,1,1
1,1,0,270000,0,0,1,1,1,1
1,0,1,135000,0,0,1,0,1,1
0,0,1,450000,0,1,0,0,0,1
1,1,0,135000,0,0,0,1,1,1
0,1,1,270000,0,0,0,0,1,1
0,1,1,94500,0,0,0,0,2,1
1,0,1,162000,0,1,0,0,2,1
0,1,1,162000,0,0,0,0,2,1
1,1,0,135000,0,1,1,1,1,1
0,1,0,135000,0,1,1,1,1,1
0,1,0,585000,0,1,1,0,0,1
1,1,1,112500,0,0,0,0,0,1
1,1,1,179271,0,1,0,0,0,1
1,0,0,180000,0,1,0,0,0,1
0,1,1,67500,0,1,1,0,1,1
